image,cls_idx,robo_label,syllable,english,confidence,x_center,y_center,width,height
buh_oo_t6_ab654ca6_jpg.rf.bhGB4dMhUdSE0ls0CcB7.jpg,6330,953,buh_oo_t6,no translation yet,0.7924,0.5003,0.5002,0.9983,0.9991
buh_u_t2_ce171214_jpg.rf.mR5QOSPmqjB0scEHA84h.jpg,3947,6181,buh_medgha_a_t2,no translation yet,0.5953,0.4999,0.4999,0.9984,0.9994
duh_a_t5_7519178a_jpg.rf.yOEeAMWHsFG1WVL61Sen.jpg,4128,664,duh_a_t5,no translation yet,0.9395,0.5210,0.4524,0.3615,0.3915
duh_a_t6_6fd74167_jpg.rf.W9SHpoS4RxHZK24INfsM.jpg,4139,665,duh_a_t6,no translation yet,0.9781,0.4996,0.5000,0.9987,0.9999
duh_aw_t2_60b6a91a_jpg.rf.7gQMa1GfQe2XgVs1vrzw.jpg,4425,691,duh_aw_t2,no translation yet,0.9831,0.5001,0.4997,0.9976,0.9994
duh_aw_t2_6cc36c40_jpg.rf.PiUFJLaKgtRTcL0OnGSZ.jpg,4425,691,duh_aw_t2,no translation yet,0.9843,0.5003,0.5000,0.9978,1.0000
duh_aw_t5_de998d79_jpg.rf.RfpXbAJzPHVPn25z67LE.jpg,4436,694,duh_aw_t5,no translation yet,0.9690,0.5003,0.4996,0.9976,0.9992
duh_ee_t1_2ada94c1_jpg.rf.IRNqEN5J8yCU9dkc0avU.jpg,4216,672,duh_ee_t1,no translation yet,0.7206,0.5015,0.4803,0.2173,0.3356
duh_ee_t1_5afae53a_jpg.rf.1oVEMzMzXQcx9chEXLD9.jpg,4216,672,duh_ee_t1,no translation yet,0.9593,0.5002,0.4997,0.9984,0.9994
duh_eh_t2_552a369c_jpg.rf.uwWSwtIo9lRlpt1NwSdL.jpg,4446,703,duh_eh_t2,no translation yet,0.9490,0.5002,0.4999,0.9981,0.9998
duh_eh_t6_3a754d62_jpg.rf.jkrVqrgtcyD0qbRWxFLV.jpg,4450,707,duh_eh_t6,no translation yet,0.9061,0.5002,0.5000,0.9986,1.0000
duh_er_t2_a18c22a2_jpg.rf.pKSzhHIUfDkcBCfrvPpk.jpg,4293,679,duh_er_t2,no translation yet,0.9873,0.5002,0.4994,0.9990,0.9974
duh_er_t4_349bfbee_jpg.rf.VeZ0Df6bpSfLTp64IzdL.jpg,4315,681,duh_er_t4,no translation yet,0.9149,0.5000,0.5000,0.9985,0.9989
duh_er_t5_a4151a21_jpg.rf.ygL2OOyOvElqIZEhuf1o.jpg,4326,682,duh_er_t5,no translation yet,0.9901,0.5002,0.5001,0.9990,0.9996
duh_medgha_a_t1_417b1251_jpg.rf.cnY2CdxYQXk3gaXDzS7s.jpg,4517,714,duh_u_t1,no translation yet,0.5435,0.5014,0.6123,0.2172,0.3886
duh_medgha_a_t5_e35b2998_jpg.rf.PMxT4VkCpwvMLKSGcjbA.jpg,4521,718,duh_u_t5,no translation yet,0.4772,0.5001,0.5000,0.9986,0.9996
duh_medgha_ah_t3_9495ae69_jpg.rf.DbXSgJ4WbZRe3zPetbf5.jpg,2917,4988,duh_medgha_ah_t3,no translation yet,0.9554,0.5004,0.5000,0.9985,0.9993
duh_medgha_ah_t4_f9baa02a_jpg.rf.gR3KIarMlZ5GQCzLENPt.jpg,2918,4989,duh_medgha_ah_t4,no translation yet,0.9841,0.5003,0.5001,0.9985,0.9989
duh_medgha_aw_t2_676113ad_jpg.rf.qGJCTuTPq4kIrkNCBkLR.jpg,2945,5011,duh_medgha_aw_t2,no translation yet,0.9738,0.5002,0.4999,0.9981,0.9993
duh_medgha_aw_t2_f108a8ab_jpg.rf.u2pm3sfOc5cc6RhfcfCI.jpg,2945,5011,duh_medgha_aw_t2,no translation yet,0.7580,0.5006,0.5314,0.3218,0.5507
duh_medgha_ay_t4_6b2be2ce_jpg.rf.aoQBE8E0DoDX8i0qCWzv.jpg,2940,5007,duh_medgha_ay_t4,no translation yet,0.9127,0.5001,0.4993,0.9978,0.9978
duh_medgha_ee_t1_5ce854e2_jpg.rf.pCxYPxfaohF2H4I2wyOS.jpg,2922,4992,duh_medgha_ee_t1,no translation yet,0.9745,0.5005,0.5000,0.9982,0.9999
duh_medgha_ee_t6_1848a37e_jpg.rf.Sw8xZL4b269Q53Ba7QJU.jpg,2927,4997,duh_medgha_ee_t6,no translation yet,0.9670,0.5001,0.4998,0.9981,0.9996
duh_medgha_eh_t4_ceea4e7d_jpg.rf.hyy7bziqUEZrkF88rmu2.jpg,2960,5025,duh_medgha_eh_t4,no translation yet,0.9267,0.5004,0.4994,0.9978,0.9984
duh_medgha_er_t4_96f01457_jpg.rf.SeOwlhTB9PgHjbxvAtqs.jpg,2934,5001,duh_medgha_er_t4,no translation yet,0.5991,0.4975,0.5317,0.5225,0.5496
duh_medgha_oh_t1_e9db36a6_jpg.rf.YLkhHTXIuRmQCOTlNCHE.jpg,2950,5016,duh_medgha_oh_t1,no translation yet,0.9076,0.5003,0.4999,0.9987,0.9992
duh_medgha_oh_t6_7e4c54eb_jpg.rf.aTIlQaXLCt8UlSfZvycc.jpg,2956,5021,duh_medgha_oh_t6,no translation yet,0.9031,0.5004,0.4993,0.9979,0.9984
duh_medgha_oo_t2_d801d33a_jpg.rf.gfVsnKRoVvwpB0nD52ZK.jpg,2964,5029,duh_medgha_oo_t2,no translation yet,0.7075,0.4949,0.6129,0.3330,0.3882
duh_medgha_oo_t4_8f777a68_jpg.rf.vXpGb7oGFZg3tPGHtvtQ.jpg,2967,5031,duh_medgha_oo_t4,no translation yet,0.9797,0.4995,0.4997,0.9980,0.9989
duh_medla_a_t1_d14dc204_jpg.rf.tpa9kVNJfEhgusVFWD5W.jpg,2715,4800,duh_medla_a_t1,no translation yet,0.8914,0.5001,0.4996,0.9975,0.9992
duh_medla_ah_t6_ea90d5a4_jpg.rf.YXeWURsybQLAENb8T8Uh.jpg,2722,4811,duh_medla_ah_t6,no translation yet,0.9703,0.5003,0.5004,0.9980,0.9984
duh_medla_aw_t1_4fa9c17a_jpg.rf.KLjGFpEv5rjiRTJNnlOe.jpg,2743,4830,duh_medla_aw_t1,no translation yet,0.9864,0.5000,0.4996,0.9975,0.9991
duh_medla_aw_t3_68bcb0f8_jpg.rf.yv8IQCSo3q1W2D7nLkF6.jpg,2745,4832,duh_medla_aw_t3,no translation yet,0.9890,0.5000,0.5000,0.9986,0.9997
duh_medla_ay_t4_4e8cc29d_jpg.rf.iTZb6YkvY8wMKJzR2fkH.jpg,2739,4827,duh_medla_ay_t4,no translation yet,0.7466,0.5002,0.4998,0.9989,0.9996
duh_medla_ee_t1_a6642cf1_jpg.rf.KaWHUzsHTKlWNFvILY0K.jpg,2723,4812,duh_medla_ee_t1,no translation yet,0.9817,0.5002,0.5000,0.9982,0.9993
duh_medla_ee_t6_113ea5fb_jpg.rf.Ult3QTH3tYnEeAYArXg3.jpg,2728,4817,duh_medla_ee_t6,no translation yet,0.9418,0.5001,0.5000,0.9985,0.9996
duh_medla_ee_t6_7c95428f_jpg.rf.fWjkZV10Noy0x9mjFZgX.jpg,2728,4817,duh_medla_ee_t6,no translation yet,0.9454,0.5002,0.4999,0.9984,0.9997
duh_medla_eh_t1_8555775f_jpg.rf.vBR7TKkRIoki7j20t35o.jpg,2756,4842,duh_medla_eh_t1,no translation yet,0.9571,0.5001,0.5000,0.9976,0.9999
duh_medla_er_t4_ee3c37bc_jpg.rf.lWAO6pbqUKXCtLb8bklz.jpg,2733,4821,duh_medla_er_t4,no translation yet,0.9832,0.4998,0.4999,0.9978,0.9998
duh_medla_oh_t3_fed576d7_jpg.rf.hSW2vTyctDN9EEIqBvop.jpg,2751,4838,duh_medla_oh_t3,no translation yet,0.9817,0.5001,0.5001,0.9980,0.9998
duh_medla_oh_t6_08eb9340_jpg.rf.dfXoL7wB9ai8R7VBvBRl.jpg,2755,4841,duh_medla_oh_t6,no translation yet,0.9435,0.5005,0.5001,0.9983,0.9997
duh_medla_oo_t3_712b3ab9_jpg.rf.W8ye7jc9Bd5RgtrY3qKr.jpg,2765,4850,duh_medla_oo_t3,no translation yet,0.9755,0.5002,0.4999,0.9983,0.9993
duh_medla_oo_t6_aea36a92_jpg.rf.MMIuygi00Q0O5dfly0sL.jpg,2768,4853,duh_medla_oo_t6,no translation yet,0.7581,0.5000,0.4999,0.9979,0.9995
duh_medla_u_t1_bea7a00d_jpg.rf.tihgeNgmKRl4HfOhkaeT.jpg,2769,4854,duh_medla_u_t1,no translation yet,0.9873,0.5003,0.4996,0.9981,0.9985
duh_medra_a_t1_473e68ed_jpg.rf.2p3iADF6EiaaRhzROZDj.jpg,2776,4860,duh_medra_a_t1,no translation yet,0.8993,0.5001,0.4999,0.9977,0.9993
duh_medra_a_t3_81092376_jpg.rf.3dvhn0Y4hETobleCII84.jpg,2778,4862,duh_medra_a_t3,no translation yet,0.8173,0.5002,0.5001,0.9985,0.9998
duh_medra_ah_t3_a8473068_jpg.rf.y9jRCwzqw7a94Npiy6Hp.jpg,2784,4868,duh_medra_ah_t3,no translation yet,0.8521,0.5002,0.5004,0.9989,0.9983
duh_medra_ah_t4_b4e9276d_jpg.rf.ZSjBZEvMfpiisRlfpOwg.jpg,2785,4869,duh_medra_ah_t4,no translation yet,0.7758,0.5000,0.5001,0.9988,0.9987
duh_medra_ah_t6_5828117d_jpg.rf.o2HMXQOawBWjNyi3ca5R.jpg,2788,4871,duh_medra_ah_t6,no translation yet,0.8536,0.5001,0.5000,0.9996,0.9987
duh_medra_ah_t6_598163d1_jpg.rf.YEAW6jXptzQpUXNen8bg.jpg,2788,4871,duh_medra_ah_t6,no translation yet,0.4035,0.5024,0.5222,0.5068,0.5682
duh_medra_aw_t2_c8419b7a_jpg.rf.hja6UMT22wDFOocntPxJ.jpg,2810,4891,duh_medra_aw_t2,no translation yet,0.4972,0.5046,0.5214,0.3846,0.5706
duh_medra_aw_t3_116a2266_jpg.rf.WewM5tSWYSmfjQWY0H7U.jpg,2811,4892,duh_medra_aw_t3,no translation yet,0.9057,0.4997,0.5000,0.9982,1.0000
duh_medra_ay_t2_c164e48e_jpg.rf.vdDE6ZfEzcQPdmXwpBDg.jpg,2803,4885,duh_medra_ay_t2,no translation yet,0.6177,0.5043,0.5212,0.3846,0.5716
duh_medra_ay_t4_68bef146_jpg.rf.BWiR0D4ggX0nG5E43D6T.jpg,2805,4887,duh_medra_ay_t4,no translation yet,0.9729,0.5005,0.4999,0.9988,0.9988
duh_medra_ee_t3_5b6a8de6_jpg.rf.b6PkhoYSbNZvlG29JSQB.jpg,2791,4874,duh_medra_ee_t3,no translation yet,0.9876,0.5002,0.5000,0.9984,0.9999
duh_medra_ee_t4_05476404_jpg.rf.biuWD4qWtq2ANfPEeM3q.jpg,2792,4875,duh_medra_ee_t4,no translation yet,0.9215,0.5003,0.5003,0.9983,0.9993
duh_medra_ee_t6_12fcb6c4_jpg.rf.e2hxLingjSbBAlEsjKPP.jpg,2794,4877,duh_medra_ee_t6,no translation yet,0.5680,0.5022,0.5217,0.4313,0.5702
duh_medra_eh_t4_d7b63420_jpg.rf.6LfYbkxzc6dzOERHMtfM.jpg,2826,4905,duh_medra_eh_t4,no translation yet,0.6825,0.5018,0.5217,0.4842,0.5695
duh_medra_er_t4_a08b265b_jpg.rf.1yqC7Hld5vi0QHnmQTMi.jpg,2799,4881,duh_medra_er_t4,no translation yet,0.6120,0.5026,0.5221,0.5873,0.5706
duh_medra_er_t6_23d77713_jpg.rf.ckCJxVy0Oz8DUWooE0xN.jpg,2801,4883,duh_medra_er_t6,no translation yet,0.8136,0.5002,0.5006,0.9983,0.9984
duh_medra_er_t6_63013242_jpg.rf.tvJwGHW2XkGfkuNmjzGh.jpg,2801,4883,duh_medra_er_t6,no translation yet,0.7806,0.5004,0.4999,0.9984,0.9990
duh_medra_oh_t1_fa3435cf_jpg.rf.rvcTDsZUnmsXLOqDwpVJ.jpg,2815,4896,duh_medra_oh_t1,no translation yet,0.8848,0.5005,0.4995,0.9986,0.9987
duh_medra_oh_t6_b811c478_jpg.rf.jTRoLDzV3f9jYdWs7O7G.jpg,2822,4901,duh_medra_oh_t6,no translation yet,0.7803,0.4997,0.4996,0.9980,0.9993
duh_medra_oo_t1_6086a79f_jpg.rf.YoYAMYKXP9cnohm4mJQf.jpg,2829,4908,duh_medra_oo_t1,no translation yet,0.9671,0.5003,0.4999,0.9989,0.9999
duh_medwa_a_t2_c77d24a9_jpg.rf.H54smmZm8HkpxfTl0T1v.jpg,2844,4921,duh_medwa_a_t2,no translation yet,0.4073,0.5006,0.6141,0.3215,0.3905
duh_medwa_a_t3_6257e830_jpg.rf.a37Mm2M2aTUFLnOVMRB8.jpg,2845,4922,duh_medwa_a_t3,no translation yet,0.8249,0.5002,0.4999,0.9983,0.9993
duh_medwa_a_t6_be787730_jpg.rf.gxG3K2bhnymGh5scFTpH.jpg,2848,4925,duh_medwa_a_t6,no translation yet,0.9380,0.5000,0.4999,0.9977,0.9998
duh_medwa_ah_t1_1fca5a21_jpg.rf.CWQiqKqkBDmmW46GUM9D.jpg,2849,4926,duh_medwa_ah_t1,no translation yet,0.9563,0.5000,0.4998,0.9979,0.9990
duh_medwa_ah_t4_11634410_jpg.rf.TVqUQdvXc881h7AXNFh1.jpg,2852,4929,duh_medwa_ah_t4,no translation yet,0.8717,0.4983,0.5323,0.4937,0.5523
duh_medwa_aw_t1_d12745f9_jpg.rf.k7nSnSKOZ6dJWdX2PbKB.jpg,2876,4950,duh_medwa_aw_t1,no translation yet,0.8999,0.5002,0.4996,0.9984,0.9993
duh_medwa_aw_t1_d5059f2c_jpg.rf.mRyAYjGG49dWYvPDifkW.jpg,2876,4950,duh_medwa_aw_t1,no translation yet,0.8938,0.5003,0.4999,0.9978,0.9999
duh_medwa_aw_t2_305d9699_jpg.rf.Qr4jZ5t8wFCjU3KckVxs.jpg,2877,4951,duh_medwa_aw_t2,no translation yet,0.9810,0.5001,0.4997,0.9978,0.9995
duh_medwa_ay_t5_3e42f7c2_jpg.rf.3upFnGxhZdDmFK2JVIaI.jpg,2873,4948,duh_medwa_ay_t5,no translation yet,0.9401,0.4999,0.5000,0.9979,0.9998
duh_medwa_ay_t5_880c5b84_jpg.rf.ANi9oqqwTotkFMxd9oFF.jpg,2873,4948,duh_medwa_ay_t5,no translation yet,0.9426,0.5001,0.5002,0.9981,0.9992
duh_medwa_ay_t6_3d5cb3ef_jpg.rf.3qdfG0YOGeqOpRmWIqSn.jpg,2874,4949,duh_medwa_ay_t6,no translation yet,0.9767,0.5004,0.4997,0.9973,0.9988
duh_medwa_ee_t1_1b85e8bf_jpg.rf.aJZObqRrqoDtvfjKmUep.jpg,2856,4932,duh_medwa_ee_t1,no translation yet,0.9780,0.5000,0.4999,0.9981,0.9997
duh_medwa_eh_t3_84f06808_jpg.rf.rCbSgrWKAaqZpaDpPcFF.jpg,2891,4964,duh_medwa_eh_t3,no translation yet,0.9790,0.5002,0.5000,0.9978,1.0000
duh_medwa_eh_t4_5a1d408d_jpg.rf.b9Z0XGnKzRIYuewfmH8L.jpg,2892,4965,duh_medwa_eh_t4,no translation yet,0.9550,0.5003,0.4999,0.9984,0.9997
duh_medwa_eh_t5_2d321deb_jpg.rf.IlvQA3pKsss9xPrJLVjZ.jpg,2893,4966,duh_medwa_eh_t5,no translation yet,0.8398,0.5001,0.5000,0.9983,0.9999
duh_medwa_eh_t6_1bdd72be_jpg.rf.hHXISGHJrrnY6yYSpZWU.jpg,2894,4967,duh_medwa_eh_t6,no translation yet,0.8604,0.4996,0.4997,0.9975,0.9988
duh_medwa_er_t4_5834e3c4_jpg.rf.LVLanRJS4WmOLydM0MyC.jpg,2866,4941,duh_medwa_er_t4,no translation yet,0.8013,0.5000,0.4998,0.9976,0.9982
duh_medwa_er_t6_549737e6_jpg.rf.ZxIremA4BXZyfC0FLgwt.jpg,2868,4943,duh_medwa_er_t6,no translation yet,0.8456,0.5000,0.4999,0.9980,0.9996
duh_medwa_oh_t1_cc214d42_jpg.rf.qzQCKI1mTfTOwlj74llN.jpg,2882,4956,duh_medwa_oh_t1,no translation yet,0.9160,0.5003,0.4999,0.9977,0.9998
duh_medwa_oo_t1_806ee3e9_jpg.rf.odDnJZE6DprmQJzhT4Ud.jpg,2895,4968,duh_medwa_oo_t1,no translation yet,0.9781,0.5004,0.5000,0.9981,0.9994
duh_medwa_oo_t2_c52a333c_jpg.rf.RU0dLf5Af6akq3jiGpNO.jpg,2896,4969,duh_medwa_oo_t2,no translation yet,0.9510,0.5002,0.4997,0.9987,0.9994
duh_medya_a_t1_ef648a2a_jpg.rf.hx1OM7xEShTNK8ZChyO5.jpg,2977,5040,duh_medya_a_t1,no translation yet,0.9164,0.5002,0.4999,0.9989,0.9999
duh_medya_a_t2_c51ffdf1_jpg.rf.LRrV8qDh2ewhmugBsOAG.jpg,2978,5041,duh_medya_a_t2,no translation yet,0.8859,0.5003,0.5000,0.9975,1.0000
duh_medya_a_t5_1103f3c8_jpg.rf.nJ6NDvegKTKZq7n1LiCV.jpg,2981,5044,duh_medya_a_t5,no translation yet,0.8089,0.5001,0.5000,0.9983,0.9999
duh_medya_aw_t2_9392bff7_jpg.rf.5SOG44ol730Pm1qkBaYw.jpg,3011,5071,duh_medya_aw_t2,no translation yet,0.9937,0.5003,0.5000,0.9976,1.0000
duh_medya_aw_t5_176abbec_jpg.rf.bkGUS3F4trn5YXIR0clZ.jpg,3014,5074,duh_medya_aw_t5,no translation yet,0.6607,0.5208,0.5312,0.3611,0.5503
duh_medya_aw_t6_5d2dea27_jpg.rf.FX4GwplEV7nM33YqjyXk.jpg,3015,5075,duh_medya_aw_t6,no translation yet,0.9524,0.5003,0.4999,0.9985,0.9997
duh_medya_ay_t1_314c17f4_jpg.rf.ecqcfaq8jfprPMdyRD88.jpg,3003,5064,duh_medya_ay_t1,no translation yet,0.9545,0.5005,0.4998,0.9987,0.9996
duh_medya_ay_t5_f0141e27_jpg.rf.ynLqPW8VMcuk8UHzBbjE.jpg,3007,5068,duh_medya_ay_t5,no translation yet,0.8889,0.5207,0.5316,0.3615,0.5507
duh_medya_ay_t6_b5dbf749_jpg.rf.zf9P92wyPtNk1YaBUjyc.jpg,3008,5069,duh_medya_ay_t6,no translation yet,0.9502,0.5003,0.5000,0.9987,0.9997
duh_medya_ee_t3_532da22e_jpg.rf.64zVdGZDT2wEAzjBJ5v0.jpg,2992,5054,duh_medya_ee_t3,no translation yet,0.8048,0.5046,0.5591,0.3589,0.4928
duh_medya_ee_t4_234db6aa_jpg.rf.DgrCKuHpIRXsrR7MttZW.jpg,2993,5055,duh_medya_ee_t4,no translation yet,0.9066,0.4998,0.5000,0.9983,0.9999
duh_medya_eh_t1_b031b154_jpg.rf.VNxnNiVJpgbMcwCktsLB.jpg,3023,5082,duh_medya_eh_t1,no translation yet,0.9682,0.5004,0.5000,0.9989,1.0000
duh_medya_eh_t2_a9c8ee0c_jpg.rf.0cpoMQ8cpoqkNKWZkw5K.jpg,3024,5083,duh_medya_eh_t2,no translation yet,0.9929,0.5003,0.4999,0.9979,0.9999
duh_medya_eh_t6_082fc2e5_jpg.rf.yI1QLLbASEYMscgVxsU4.jpg,3028,5087,duh_medya_eh_t6,no translation yet,0.7584,0.5003,0.4993,0.9982,0.9986
duh_medya_er_t4_abc20749_jpg.rf.WNdqWulyo03YhM0nIYUM.jpg,3000,5061,duh_medya_er_t4,no translation yet,0.6718,0.5002,0.4995,0.9978,0.9980
duh_medya_oh_t2_154fc8a7_jpg.rf.EgmOpeJUsJbgXGQnNR7I.jpg,3017,5077,duh_medya_oh_t2,no translation yet,0.8616,0.5003,0.4999,0.9980,0.9998
duh_medya_oh_t3_44e20b74_jpg.rf.FHoSVWCqdhYOjbzcQ2rV.jpg,3018,5078,duh_medya_oh_t3,no translation yet,0.6368,0.5003,0.5000,0.9984,1.0000
duh_medya_oh_t4_573e20b7_jpg.rf.ER9vpA0meuiaeC4KrdKz.jpg,3019,5079,duh_medya_oh_t4,no translation yet,0.8348,0.4998,0.4999,0.9984,0.9997
duh_medya_oo_t1_395d04b9_jpg.rf.5yqmmFrH9mqBUVD1pK2u.jpg,3029,5088,duh_medya_oo_t1,no translation yet,0.7829,0.5005,0.5000,0.9985,0.9989
duh_medya_oo_t6_1d1e1768_jpg.rf.iyFNg98YErCGHeRB9DlE.jpg,3092,5393,nuh_medya_oo_t6,no translation yet,0.4347,0.4984,0.5319,0.4955,0.5516
duh_medya_u_t6_3dcc0eed_jpg.rf.CTLrWGoOpWzKioTjyq9Z.jpg,3041,5099,duh_medya_u_t6,no translation yet,0.4506,0.5004,0.4998,0.9985,0.9997
duh_medya_u_t6_463edaac_jpg.rf.lsnZa7zdYfiNV7HkGKGf.jpg,3098,5399,nuh_medya_u_t6,no translation yet,0.4939,0.5004,0.4996,0.9986,0.9992
duh_medya_u_t6_463edaac_jpg.rf.lsnZa7zdYfiNV7HkGKGf.jpg,3041,5099,duh_medya_u_t6,no translation yet,0.4617,0.4998,0.4999,0.9982,0.9999
duh_oh_t1_7e78d29a_jpg.rf.Ejqik3qiHwai6OvLicYa.jpg,4438,696,duh_oh_t1,no translation yet,0.6552,0.5016,0.4522,0.2166,0.3913
duh_oo_t2_48935b77_jpg.rf.VIULtap9qH8Y5IhSBRBn.jpg,4462,709,duh_oo_t2,no translation yet,0.6586,0.5003,0.5000,0.9983,1.0000
duh_u_t4_a562c69c_jpg.rf.8CKtSpcdWbxUgLfUL0br.jpg,4520,717,duh_u_t4,no translation yet,0.6010,0.4997,0.5000,0.9978,0.9999
duh_u_t6_b618a471_jpg.rf.5XUInARnTq6TAN1JUyiz.jpg,2914,4985,duh_medgha_a_t6,no translation yet,0.5708,0.5000,0.4997,0.9981,0.9985
ghuh_a_t6_b162d136_jpg.rf.RjaffLQb9nrERyEjPVEh.jpg,218,125,ghuh_a_t6,no translation yet,0.8555,0.4998,0.4998,0.9984,0.9996
ghuh_ah_t1_ea925034_jpg.rf.KZRmmZO4lRjVkIqMpgCY.jpg,229,126,ghuh_ah_t1,no translation yet,0.9361,0.4989,0.4527,0.3051,0.3918
ghuh_ah_t3_5faa9726_jpg.rf.lEjdIFi5xizVw944vuq7.jpg,251,128,ghuh_ah_t3,no translation yet,0.9411,0.5001,0.4995,0.9979,0.9982
ghuh_aw_t1_a894ab50_jpg.rf.lKPsU0g8zqcKIoBjzjvr.jpg,494,150,ghuh_aw_t1,no translation yet,0.9669,0.4998,0.4999,0.9973,0.9995
ghuh_aw_t3_dc7bc00b_jpg.rf.oI3i9KXEJs2wSucrjVqJ.jpg,516,152,ghuh_aw_t3,no translation yet,0.9845,0.5000,0.4992,0.9979,0.9968
ghuh_aw_t6_7304066c_jpg.rf.3PN4L7uVdFMK6IIVMLDR.jpg,549,155,ghuh_aw_t6,no translation yet,0.8955,0.4997,0.4997,0.9974,0.9995
ghuh_aw_t6_8f3bfce2_jpg.rf.Rilp670o1GcpKhDaXhxk.jpg,549,155,ghuh_aw_t6,no translation yet,0.6658,0.4997,0.4517,0.3827,0.3908
ghuh_ay_t2_9d497015_jpg.rf.t33uCyIBFRnFekEnBHn8.jpg,438,145,ghuh_ay_t2,no translation yet,0.9821,0.5005,0.4991,0.9975,0.9982
ghuh_ay_t4_4a4ad479_jpg.rf.8kDerZ4sL3hWXqhzkXkH.jpg,460,147,ghuh_ay_t4,no translation yet,0.9845,0.5002,0.4997,0.9983,0.9990
ghuh_ee_t3_f3f573bc_jpg.rf.3rFZTN4cU3TMYOMs9aRT.jpg,318,134,ghuh_ee_t3,no translation yet,0.9847,0.5004,0.4999,0.9978,0.9999
ghuh_ee_t5_e7efa0ce_jpg.rf.Fz9YUithkzLb4fQbPnbi.jpg,340,136,ghuh_ee_t5,no translation yet,0.9669,0.5002,0.5000,0.9981,1.0000
ghuh_eh_t4_49bbfae3_jpg.rf.qIzus2KklAjKLl8k74ZH.jpg,660,165,ghuh_eh_t4,no translation yet,0.4031,0.5008,0.5306,0.4397,0.5503
ghuh_eh_t4_b4f48f6c_jpg.rf.yFWoN3jb5Hid68XDshlz.jpg,660,165,ghuh_eh_t4,no translation yet,0.9071,0.5001,0.4993,0.9980,0.9983
ghuh_er_t1_7dbb7747_jpg.rf.zAHw731ecvmprMuNiRol.jpg,362,138,ghuh_er_t1,no translation yet,0.6718,0.4997,0.5333,0.3327,0.2317
ghuh_er_t4_de35206e_jpg.rf.kXyUAMAUNCMQkTidKipv.jpg,396,141,ghuh_er_t4,no translation yet,0.9601,0.5001,0.4999,0.9979,0.9989
ghuh_medgha_a_t3_0ffde02e_jpg.rf.sy8HNCC4yWRYosCud5sr.jpg,776,176,ghuh_u_t3,no translation yet,0.8267,0.5002,0.4996,0.9976,0.9988
ghuh_medgha_a_t3_f7ceecae_jpg.rf.x7SdPfeYz6Nz0l6dvzwC.jpg,776,176,ghuh_u_t3,no translation yet,0.8158,0.5004,0.4996,0.9975,0.9988
ghuh_medgha_ah_t1_a6e469f2_jpg.rf.3kxTEOua49vZqESzq6VX.jpg,1232,2286,ghuh_medgha_ah_t1,no translation yet,0.7883,0.4989,0.5311,0.3053,0.5504
ghuh_medgha_ah_t1_b9100bee_jpg.rf.3HhbiXQKdeTPXhqghThP.jpg,1232,2286,ghuh_medgha_ah_t1,no translation yet,0.9706,0.4999,0.5001,0.9985,0.9999
ghuh_medgha_ah_t2_ea31d04c_jpg.rf.Zrn2OJdknkjecod71I45.jpg,1233,2287,ghuh_medgha_ah_t2,no translation yet,0.9448,0.5000,0.5000,0.9976,0.9996
ghuh_medgha_ah_t4_8f1d86ea_jpg.rf.Uqe18IoZyCRI4t45eKw1.jpg,1235,2289,ghuh_medgha_ah_t4,no translation yet,0.9749,0.4999,0.4995,0.9990,0.9985
ghuh_medgha_ah_t5_26d35f21_jpg.rf.TIM4dqXWh39AZgL3pFCG.jpg,1236,2290,ghuh_medgha_ah_t5,no translation yet,0.8119,0.4999,0.5001,0.9988,0.9988
ghuh_medgha_aw_t4_89fe18d4_jpg.rf.pZzNSddSHcvK98zC21Xq.jpg,1260,2313,ghuh_medgha_aw_t4,no translation yet,0.9222,0.4997,0.5000,0.9984,1.0000
ghuh_medgha_aw_t4_b73546d5_jpg.rf.ueErac5afCr26AL0hqCF.jpg,1260,2313,ghuh_medgha_aw_t4,no translation yet,0.9227,0.4998,0.4999,0.9984,0.9998
ghuh_medgha_ay_t1_20eb883b_jpg.rf.zUlQqp8TDDHcQmko9Rzy.jpg,1251,2304,ghuh_medgha_ay_t1,no translation yet,0.9925,0.5000,0.4997,0.9983,0.9994
ghuh_medgha_ay_t3_b90008c1_jpg.rf.d8iZmd4oTuTXf00BUEL0.jpg,1253,2306,ghuh_medgha_ay_t3,no translation yet,0.9175,0.5003,0.5000,0.9982,0.9999
ghuh_medgha_ee_t6_ea08b444_jpg.rf.ScWfiWPUMEI2ODqx0QjS.jpg,1243,2297,ghuh_medgha_ee_t6,no translation yet,0.9774,0.4998,0.5000,0.9980,0.9997
ghuh_medgha_er_t6_4e2f2718_jpg.rf.13wxaw8X5IjfefxN3ugw.jpg,1250,2303,ghuh_medgha_er_t6,no translation yet,0.9290,0.4999,0.5002,0.9981,0.9994
ghuh_medgha_oh_t1_8d92e57d_jpg.rf.BHINT4HFGw4Xrltf9Ebj.jpg,1263,2316,ghuh_medgha_oh_t1,no translation yet,0.4280,0.5004,0.5313,0.2317,0.5519
ghuh_medgha_oh_t4_2d183bd0_jpg.rf.zuqB1UsXBCkeyNjxgPMD.jpg,1266,2319,ghuh_medgha_oh_t4,no translation yet,0.9188,0.4999,0.4999,0.9983,0.9997
